Date,Open,High,Low,Close,Adj Close,Volume,Stock
2020-09-08,372.399994,381.299988,369.149994,375.700012,375.700012,32052920.0,ICICI
2020-09-09,370.799988,372.399994,361.899994,367.600006,367.600006,25285238.0,ICICI
2020-09-10,371.700012,375.0,365.450012,370.700012,370.700012,24852274.0,ICICI
2020-09-11,373.0,373.649994,365.100006,370.5,370.5,22678353.0,ICICI
2020-09-14,373.5,373.850006,359.350006,363.700012,363.700012,27140598.0,ICICI
2020-09-15,364.049988,372.25,363.700012,371.549988,371.549988,24967618.0,ICICI
2020-09-16,371.350006,376.700012,365.0,374.700012,374.700012,22068622.0,ICICI
2020-09-17,370.0,371.75,367.399994,369.0,369.0,24084936.0,ICICI
2020-09-18,370.0,374.649994,364.549988,369.549988,369.549988,78166508.0,ICICI
2020-09-21,366.649994,367.399994,348.5,350.700012,350.700012,28932482.0,ICICI
2020-09-22,354.0,356.149994,349.5,354.399994,354.399994,28593292.0,ICICI
2020-09-23,356.600006,357.100006,342.450012,351.850006,351.850006,22740143.0,ICICI
2020-09-24,344.950012,346.950012,333.75,335.700012,335.700012,25840472.0,ICICI
2020-09-25,339.049988,350.5,336.600006,348.649994,348.649994,23231600.0,ICICI
2020-09-28,351.5,363.950012,349.100006,363.0,363.0,18495592.0,ICICI
2020-09-29,363.75,363.75,354.25,357.049988,357.049988,17080848.0,ICICI
2020-09-30,356.950012,357.5,349.350006,354.75,354.75,19565058.0,ICICI
2020-10-01,358.25,371.200012,358.25,369.200012,369.200012,23237122.0,ICICI
2020-10-05,370.75,382.649994,370.75,373.100006,373.100006,26530105.0,ICICI
2020-10-06,377.100006,381.799988,375.100006,380.600006,380.600006,18093629.0,ICICI
2020-10-07,379.299988,384.350006,374.100006,382.649994,382.649994,21845743.0,ICICI
2020-10-08,385.0,389.700012,382.649994,387.5,387.5,21085500.0,ICICI
2020-10-09,390.700012,403.5,386.899994,401.5,401.5,41641237.0,ICICI
2020-10-12,403.450012,410.0,400.700012,404.049988,404.049988,25742564.0,ICICI
2020-10-13,401.0,401.0,393.5,396.25,396.25,19922778.0,ICICI
2020-10-14,394.350006,409.25,389.0,406.799988,406.799988,23368177.0,ICICI
2020-10-15,406.899994,409.899994,389.149994,391.0,391.0,34234586.0,ICICI
2020-10-16,394.0,401.299988,390.5,396.100006,396.100006,25339096.0,ICICI
2020-10-19,402.049988,418.75,401.149994,417.100006,417.100006,41072871.0,ICICI
2020-10-20,413.5,416.899994,411.0,414.600006,414.600006,26158669.0,ICICI
2020-10-21,416.0,428.5,410.299988,420.299988,420.299988,43124966.0,ICICI
2020-10-22,416.399994,419.64999400000005,407.649994,412.899994,412.899994,33088074.0,ICICI
2020-10-23,417.0,420.5,411.75,416.950012,416.950012,22151463.0,ICICI
2020-10-26,418.049988,419.149994,401.450012,404.450012,404.450012,21712057.0,ICICI
2020-10-27,406.350006,412.399994,393.25,409.950012,409.950012,33571163.0,ICICI
2020-10-28,409.899994,409.899994,394.799988,396.049988,396.049988,28145103.0,ICICI
2020-10-29,392.25,402.899994,389.649994,399.899994,399.899994,32615425.0,ICICI
2020-10-30,399.399994,402.700012,388.049988,392.600006,392.600006,27225165.0,ICICI
2020-11-02,417.0,422.799988,407.0,417.450012,417.450012,72698777.0,ICICI
2020-11-03,425.0,446.89999400000005,424.200012,443.85000599999995,443.85000599999995,61813071.0,ICICI
2020-11-04,437.299988,442.0,425.299988,437.049988,437.049988,43426662.0,ICICI
2020-11-05,445.0,446.25,435.60000599999995,438.5,438.5,30129938.0,ICICI
2020-11-06,439.85000599999995,444.89999400000005,436.200012,442.799988,442.799988,27831424.0,ICICI
2020-11-09,450.0,464.60000599999995,449.0,462.700012,462.700012,40995422.0,ICICI
2020-11-10,485.799988,487.049988,473.0,483.85000599999995,483.85000599999995,57535138.0,ICICI
2020-11-11,484.75,490.549988,472.10000599999995,486.549988,486.549988,45609279.0,ICICI
2020-11-12,481.60000599999995,483.549988,471.35000599999995,476.700012,476.700012,31071572.0,ICICI
2020-11-13,472.700012,487.10000599999995,467.549988,485.549988,485.549988,34815091.0,ICICI
2020-11-14,,,,,,,ICICI
2020-11-17,490.5,493.0,478.14999400000005,486.39999400000005,486.39999400000005,36127378.0,ICICI
2020-11-18,488.0,499.0,486.25,497.64999400000005,497.64999400000005,29156543.0,ICICI
2020-11-19,490.0,493.35000599999995,475.799988,478.75,478.75,31896908.0,ICICI
2020-11-20,479.5,483.450012,468.10000599999995,480.200012,480.200012,30089190.0,ICICI
2020-11-23,481.799988,483.35000599999995,466.5,468.25,468.25,29513544.0,ICICI
2020-11-24,474.0,480.0,471.200012,478.200012,478.200012,23135994.0,ICICI
2020-11-25,485.0,489.950012,471.10000599999995,472.700012,472.700012,34168305.0,ICICI
2020-11-26,475.10000599999995,477.200012,465.799988,475.299988,475.299988,28707911.0,ICICI
2020-11-27,476.39999400000005,479.549988,471.299988,473.35000599999995,473.35000599999995,48390771.0,ICICI
2020-12-01,479.700012,488.5,474.299988,485.10000599999995,485.10000599999995,20120049.0,ICICI
2020-12-02,486.35000599999995,487.0,472.200012,480.450012,480.450012,21244707.0,ICICI
2020-12-03,482.10000599999995,485.0,478.85000599999995,481.85000599999995,481.85000599999995,22701738.0,ICICI
2020-12-04,483.700012,504.0,483.0,502.049988,502.049988,39547014.0,ICICI
2020-12-07,505.0,515.599976,504.14999400000005,510.450012,510.450012,37778332.0,ICICI
2020-12-08,511.5,512.0,505.39999400000005,508.39999400000005,508.39999400000005,19339943.0,ICICI
2020-12-09,510.0,515.0,506.049988,511.5,511.5,21272782.0,ICICI
2020-12-10,508.10000599999995,514.400024,498.75,506.950012,506.950012,20419020.0,ICICI
2020-12-11,509.25,516.900024,506.10000599999995,515.450012,515.450012,25335765.0,ICICI
2020-12-14,518.099976,527.799988,518.099976,525.799988,525.799988,26369591.0,ICICI
2020-12-15,524.0,524.25,513.099976,518.049988,518.049988,26969145.0,ICICI
2020-12-16,520.049988,521.700012,511.10000599999995,512.450012,512.450012,24263586.0,ICICI
2020-12-17,514.0,516.5,509.10000599999995,510.39999400000005,510.39999400000005,23883288.0,ICICI
2020-12-18,514.0,518.25,509.14999400000005,517.150024,517.150024,21735833.0,ICICI
2020-12-21,514.599976,514.700012,488.200012,494.5,494.5,29157759.0,ICICI
2020-12-22,497.299988,501.799988,489.10000599999995,500.299988,500.299988,32328041.0,ICICI
2020-12-23,499.0,505.5,496.549988,503.60000599999995,503.60000599999995,19205951.0,ICICI
2020-12-24,506.75,515.950012,505.10000599999995,513.549988,513.549988,17576807.0,ICICI
2020-12-28,515.900024,521.200012,513.599976,520.099976,520.099976,14470472.0,ICICI
2020-12-29,522.549988,530.799988,517.849976,528.799988,528.799988,19092649.0,ICICI
2020-12-30,531.650024,533.0,524.549988,528.75,528.75,21365141.0,ICICI
2020-12-31,530.099976,538.5,526.5,535.049988,535.049988,27817770.0,ICICI
2021-01-01,535.549988,537.0,526.099976,527.5,527.5,13592625.0,ICICI
2021-01-04,532.299988,535.0,524.299988,531.700012,531.700012,16549750.0,ICICI
2021-01-05,526.650024,539.950012,523.0,537.25,537.25,23311516.0,ICICI
2021-01-06,538.75,550.599976,535.849976,546.700012,546.700012,28178838.0,ICICI
2021-01-07,552.150024,554.400024,539.75,541.099976,541.099976,21138034.0,ICICI
2021-01-08,547.0,547.099976,536.349976,542.049988,542.049988,21937965.0,ICICI
2021-01-11,545.150024,546.0,535.0,544.700012,544.700012,19394393.0,ICICI
2021-01-12,541.0,550.650024,537.099976,548.0,548.0,16388310.0,ICICI
2021-01-13,551.5,561.0,548.25,556.5,556.5,21920297.0,ICICI
2021-01-14,554.049988,558.450012,550.599976,553.299988,553.299988,13330898.0,ICICI
2021-01-15,550.0,551.0,541.5,543.0,543.0,15708956.0,ICICI
2021-01-18,544.5,548.400024,528.900024,533.150024,533.150024,21580313.0,ICICI
2021-01-19,539.0,547.75,533.900024,546.450012,546.450012,20575358.0,ICICI
2021-01-20,546.450012,554.599976,546.0,551.0,551.0,16097138.0,ICICI
2021-01-21,555.0,561.0,549.700012,552.700012,552.700012,18189277.0,ICICI
2021-01-22,553.099976,553.5,530.599976,533.799988,533.799988,24515997.0,ICICI
2021-01-25,536.549988,542.299988,531.200012,538.049988,538.049988,23415249.0,ICICI
2021-01-27,537.799988,539.200012,519.099976,522.349976,522.349976,28049286.0,ICICI
2021-01-28,514.599976,529.849976,512.0,528.25,528.25,29836591.0,ICICI
2021-01-29,533.349976,544.950012,529.450012,537.0,537.0,33172808.0,ICICI
2021-02-01,552.0,609.450012,551.0,603.799988,603.799988,69354326.0,ICICI
2021-02-02,613.0,624.0,598.700012,617.349976,617.349976,42362384.0,ICICI
2021-02-03,623.400024,627.5,614.0,622.349976,622.349976,27155908.0,ICICI
2021-02-04,618.799988,631.650024,609.0,628.299988,628.299988,29982222.0,ICICI
2021-02-05,628.299988,635.299988,611.0,614.150024,614.150024,32015570.0,ICICI
2021-02-08,622.349976,633.950012,622.349976,629.599976,629.599976,18230551.0,ICICI
2021-02-09,631.349976,643.200012,628.599976,633.349976,633.349976,27155615.0,ICICI
2021-02-10,633.349976,638.200012,626.400024,632.150024,632.150024,23967387.0,ICICI
2021-02-11,626.75,633.599976,624.099976,630.650024,630.650024,16072702.0,ICICI
2021-02-12,629.900024,649.900024,629.400024,647.599976,647.599976,19049709.0,ICICI
2021-02-15,655.0,676.799988,652.0,673.950012,673.950012,27155194.0,ICICI
2021-02-16,673.400024,679.400024,649.549988,658.349976,658.349976,24966739.0,ICICI
2021-02-17,654.799988,664.950012,649.349976,657.349976,657.349976,21684753.0,ICICI
2021-02-18,650.0,652.400024,637.599976,644.650024,644.650024,27845347.0,ICICI
2021-02-19,635.5,635.5,619.0,624.049988,624.049988,24055811.0,ICICI
2021-02-22,622.0,629.299988,607.299988,609.849976,609.849976,27092321.0,ICICI
2021-02-23,614.75,623.049988,609.049988,616.299988,616.299988,23534585.0,ICICI
2021-02-24,615.099976,645.0,615.099976,641.099976,641.099976,17762047.0,ICICI
2021-02-25,642.700012,648.400024,626.299988,628.0,628.0,38571809.0,ICICI
2021-02-26,615.0,615.0,590.900024,597.75,597.75,57349273.0,ICICI
2021-03-01,607.549988,611.849976,600.200012,608.349976,608.349976,21527318.0,ICICI
2021-03-02,610.0,616.5,599.0,610.5,610.5,24051433.0,ICICI
2021-03-03,618.0,633.75,613.849976,632.099976,632.099976,21036174.0,ICICI
2021-03-04,618.75,630.900024,615.799988,620.75,620.75,25057198.0,ICICI
2021-03-05,613.200012,614.700012,601.5,609.450012,609.450012,26645968.0,ICICI
2021-03-08,611.599976,616.0,601.150024,608.049988,608.049988,19632433.0,ICICI
2021-03-09,614.849976,628.349976,612.299988,625.099976,625.099976,23056249.0,ICICI
2021-03-10,628.75,630.5,621.799988,625.599976,625.599976,15838994.0,ICICI
2021-03-12,631.450012,638.0,608.349976,612.849976,612.849976,21757862.0,ICICI
2021-03-15,611.900024,612.849976,590.599976,603.5,603.5,24347946.0,ICICI
2021-03-16,606.849976,607.0,593.650024,594.950012,594.950012,17925629.0,ICICI
2021-03-17,597.549988,603.650024,587.0,589.5,589.5,20214082.0,ICICI
2021-03-18,594.75,601.400024,575.5,578.599976,578.599976,22776537.0,ICICI
2021-03-19,575.200012,588.900024,570.0,586.650024,586.650024,29162618.0,ICICI
2021-03-22,586.849976,586.849976,569.5,573.450012,573.450012,21755401.0,ICICI
2021-03-23,576.0,589.25,574.299988,586.400024,586.400024,29486417.0,ICICI
2021-03-24,580.0,580.549988,565.0,567.5,567.5,24434219.0,ICICI
2021-03-25,568.099976,579.0,557.099976,571.549988,571.549988,27170186.0,ICICI
2021-03-26,584.5,584.5,574.299988,578.549988,578.549988,20724410.0,ICICI
2021-03-30,582.0,593.099976,582.0,591.450012,591.450012,28011943.0,ICICI
2021-03-31,586.0,589.650024,579.0,582.099976,582.099976,20119972.0,ICICI
2021-04-01,587.549988,596.099976,580.200012,594.400024,594.400024,15631940.0,ICICI
2021-04-05,592.0,592.0,563.5,571.25,571.25,23260127.0,ICICI
2021-04-06,574.700012,578.5,564.400024,565.900024,565.900024,23284697.0,ICICI
2021-04-07,566.549988,580.0,559.400024,577.650024,577.650024,23984399.0,ICICI
2021-04-08,582.0,585.849976,573.299988,576.700012,576.700012,19262565.0,ICICI
2021-04-09,573.950012,579.0,565.0,566.200012,566.200012,23239564.0,ICICI
2021-04-12,551.400024,551.950012,531.150024,538.549988,538.549988,26601702.0,ICICI
2021-04-13,541.0,563.799988,537.849976,560.599976,560.599976,25445897.0,ICICI
2021-04-15,565.950012,576.75,554.150024,575.200012,575.200012,37614884.0,ICICI
2021-04-16,574.599976,577.75,564.099976,566.950012,566.950012,24045008.0,ICICI
2021-04-19,550.0,562.299988,534.400024,559.75,559.75,28526176.0,ICICI
2021-04-20,565.200012,572.650024,552.599976,559.099976,559.099976,24425842.0,ICICI
2021-04-22,552.0,580.599976,546.900024,579.200012,579.200012,34942633.0,ICICI
2021-04-23,569.900024,580.5,567.049988,569.950012,569.950012,33749097.0,ICICI
2021-04-26,602.0,605.5,588.0,591.099976,591.099976,62584522.0,ICICI
2021-04-27,593.25,601.950012,591.099976,598.75,598.75,24239685.0,ICICI
2021-04-28,598.0,622.799988,598.0,621.349976,621.349976,33292864.0,ICICI
2021-04-29,622.549988,628.450012,609.0,621.450012,621.450012,34537860.0,ICICI
2021-04-30,610.099976,616.349976,598.099976,600.5,600.5,23653258.0,ICICI
2021-05-03,592.549988,598.849976,587.5,596.75,596.75,18010557.0,ICICI
2021-05-04,596.650024,608.0,589.0,591.549988,591.549988,15115127.0,ICICI
2021-05-05,595.299988,604.799988,584.700012,602.799988,602.799988,17253943.0,ICICI
2021-05-06,602.799988,610.849976,599.25,608.200012,608.200012,16949763.0,ICICI
2021-05-07,612.0,614.799988,603.700012,607.099976,607.099976,10941083.0,ICICI
2021-05-10,611.0,617.0,611.0,613.25,613.25,12060808.0,ICICI
2021-05-11,606.400024,612.900024,603.25,609.849976,609.849976,13818480.0,ICICI
2021-05-12,603.200012,606.650024,593.200012,594.75,594.75,14785569.0,ICICI
2021-05-14,592.0,601.950012,591.099976,597.299988,597.299988,12675754.0,ICICI
2021-05-17,603.25,624.5,601.200012,623.599976,623.599976,20453101.0,ICICI
2021-05-18,628.0,635.5,626.0,633.200012,633.200012,19242627.0,ICICI
2021-05-19,627.099976,634.0,623.349976,625.450012,625.450012,13911576.0,ICICI
2021-05-20,628.049988,632.900024,616.650024,618.599976,618.599976,13900762.0,ICICI
2021-05-21,622.299988,643.950012,622.299988,642.450012,642.450012,23975898.0,ICICI
2021-05-24,643.25,653.450012,638.0,647.349976,647.349976,20323003.0,ICICI
2021-05-25,650.099976,652.0,642.5,650.299988,650.299988,14884778.0,ICICI
2021-05-26,649.349976,656.650024,643.299988,652.5,652.5,14487031.0,ICICI
2021-05-27,651.099976,656.5,648.099976,652.25,652.25,23349546.0,ICICI
2021-05-28,658.049988,660.0,639.25,643.049988,643.049988,14191446.0,ICICI
2021-05-31,643.75,665.0,643.75,662.75,662.75,21786138.0,ICICI
2021-06-01,664.549988,664.900024,648.349976,650.099976,650.099976,14123196.0,ICICI
2021-06-02,648.5,649.349976,641.099976,648.349976,648.349976,16025108.0,ICICI
2021-06-03,653.450012,653.650024,644.75,650.25,650.25,11805702.0,ICICI
2021-06-04,653.0,654.900024,639.400024,642.700012,642.700012,15111572.0,ICICI
2021-06-07,645.200012,650.0,644.25,648.200012,648.200012,7556341.0,ICICI
2021-06-08,648.0,648.0,637.400024,642.400024,642.400024,11912935.0,ICICI
2021-06-09,644.400024,645.599976,628.799988,636.099976,636.099976,15823094.0,ICICI
2021-06-10,635.450012,642.400024,631.0,640.400024,640.400024,10712418.0,ICICI
2021-06-11,644.0,644.549988,631.5,635.700012,635.700012,9015059.0,ICICI
2021-06-14,635.700012,636.099976,623.349976,635.150024,635.150024,10170497.0,ICICI
2021-06-15,636.349976,646.200012,636.0,645.299988,645.299988,11039987.0,ICICI
2021-06-16,644.900024,649.200012,637.599976,640.099976,640.099976,8601339.0,ICICI
2021-06-17,633.049988,637.549988,626.700012,633.0,633.0,9720060.0,ICICI
2021-06-18,632.599976,636.599976,620.700012,630.400024,630.400024,13820690.0,ICICI
2021-06-21,622.849976,633.099976,616.25,631.25,631.25,13407446.0,ICICI
2021-06-22,635.0,644.099976,629.549988,630.849976,630.849976,15270093.0,ICICI
2021-06-23,633.75,635.0,623.450012,624.700012,624.700012,10950633.0,ICICI
2021-06-24,627.0,636.299988,624.450012,634.049988,634.049988,12815724.0,ICICI
2021-06-25,636.099976,650.0,636.099976,649.0,649.0,14785922.0,ICICI
2021-06-28,651.0,653.0,646.150024,650.299988,650.299988,12093491.0,ICICI
2021-06-29,646.299988,648.75,636.450012,640.099976,640.099976,12225470.0,ICICI
2021-06-30,638.299988,640.799988,629.799988,630.900024,630.900024,14276494.0,ICICI
2021-07-01,633.950012,637.400024,630.049988,630.849976,630.849976,10517081.0,ICICI
2021-07-02,632.25,639.0,632.25,638.0,638.0,3771969.0,ICICI
2020-07-02,185.649994,188.0,184.0,185.449997,183.753494,52127276.0,SBIN
2020-07-03,186.649994,186.850006,183.399994,184.699997,183.010345,38048810.0,SBIN
2020-07-06,186.600006,189.850006,186.149994,188.050003,186.329712,43773740.0,SBIN
2020-07-07,187.0,189.199997,184.050003,188.600006,186.87468,55124494.0,SBIN
2020-07-08,188.899994,197.449997,188.399994,191.899994,190.144485,143063102.0,SBIN
2020-07-09,192.800003,201.0,192.550003,199.100006,197.278625,89539723.0,SBIN
2020-07-10,198.0,202.5,194.800003,195.600006,193.81063799999998,111406477.0,SBIN
2020-07-13,198.800003,199.800003,191.600006,192.699997,190.937164,61949761.0,SBIN
2020-07-14,192.300003,192.300003,184.600006,186.050003,184.348007,62239932.0,SBIN
2020-07-15,187.949997,189.949997,183.0,183.800003,182.11859099999998,58527305.0,SBIN
2020-07-16,185.0,186.949997,181.649994,186.25,184.546173,46546803.0,SBIN
2020-07-17,186.800003,189.5,185.0,188.199997,186.47833300000002,47035238.0,SBIN
2020-07-20,190.0,193.25,188.75,190.75,189.005005,45672856.0,SBIN
2020-07-21,192.449997,196.199997,191.5,194.399994,192.621613,59281860.0,SBIN
2020-07-22,195.699997,196.75,190.100006,192.0,190.243576,62276152.0,SBIN
2020-07-23,192.399994,199.100006,191.149994,198.25,196.436401,70801412.0,SBIN
2020-07-24,195.699997,196.300003,190.649994,191.949997,190.194031,65265493.0,SBIN
2020-07-27,193.0,193.199997,186.5,187.149994,185.437927,50697767.0,SBIN
2020-07-28,188.0,190.5,185.75,189.449997,187.716904,51488617.0,SBIN
2020-07-29,187.600006,195.25,187.0,191.199997,189.450882,73763368.0,SBIN
2020-07-30,192.5,193.5,186.050003,186.550003,184.84343,48472816.0,SBIN
2020-07-31,188.0,194.850006,186.699997,191.449997,189.698593,145892485.0,SBIN
2020-08-03,192.0,194.600006,190.050003,192.25,190.491287,72454278.0,SBIN
2020-08-04,193.350006,193.800003,190.5,191.600006,189.847244,43866676.0,SBIN
2020-08-05,192.75,196.850006,191.0,191.449997,189.698593,68888892.0,SBIN
2020-08-06,192.300003,194.5,190.25,190.949997,189.203171,59740172.0,SBIN
2020-08-07,191.449997,192.100006,189.550003,190.649994,188.905914,44822338.0,SBIN
2020-08-10,191.850006,195.5,191.699997,193.800003,192.02711499999998,48784530.0,SBIN
2020-08-11,195.0,196.800003,193.75,195.050003,193.265671,43890305.0,SBIN
2020-08-12,196.0,204.25,194.600006,203.300003,201.440201,157818228.0,SBIN
2020-08-13,205.5,207.300003,200.75,201.899994,200.05299399999998,70443118.0,SBIN
2020-08-14,203.0,204.0,194.600006,196.5,194.70240800000002,56169088.0,SBIN
2020-08-17,198.449997,198.649994,191.5,193.100006,191.33351100000002,54787889.0,SBIN
2020-08-18,193.800003,195.75,191.699997,195.100006,193.315216,46294169.0,SBIN
2020-08-19,196.399994,200.300003,195.899994,197.050003,195.247375,59296062.0,SBIN
2020-08-20,194.0,196.350006,193.25,194.75,192.968414,37504602.0,SBIN
2020-08-21,199.0,201.5,197.649994,198.399994,196.585022,68041871.0,SBIN
2020-08-24,200.0,202.800003,198.600006,201.449997,199.607117,53850253.0,SBIN
2020-08-25,204.0,208.449997,202.699997,207.949997,206.047653,105394375.0,SBIN
2020-08-26,208.5,210.350006,206.149994,209.850006,207.930283,66749637.0,SBIN
2020-08-27,210.5,216.5,210.5,215.649994,213.67721600000002,80997993.0,SBIN
2020-08-28,217.0,225.899994,216.80000299999998,224.850006,222.79306,95974037.0,SBIN
2020-08-31,231.55000299999998,231.55000299999998,210.350006,212.0,210.060608,119986476.0,SBIN
2020-09-01,213.100006,218.899994,211.19999700000002,218.100006,216.10481299999998,75048313.0,SBIN
2020-09-02,218.25,219.0,212.30000299999998,216.25,214.271729,47608088.0,SBIN
2020-09-03,217.5,218.25,212.30000299999998,213.149994,211.20008900000002,38594129.0,SBIN
2020-09-04,210.0,212.30000299999998,205.899994,206.600006,204.710022,54435758.0,SBIN
2020-09-07,207.5,209.649994,205.399994,207.899994,205.998108,35687359.0,SBIN
2020-09-08,207.899994,208.5,202.899994,204.050003,202.183334,34146789.0,SBIN
2020-09-09,201.100006,201.399994,192.5,194.850006,193.067505,72715826.0,SBIN
2020-09-10,197.699997,201.449997,195.199997,198.149994,196.337311,67789617.0,SBIN
2020-09-11,198.550003,203.850006,197.0,202.699997,200.845688,48487971.0,SBIN
2020-09-14,205.899994,206.199997,197.350006,198.5,196.684113,63605531.0,SBIN
2020-09-15,199.899994,201.0,197.100006,200.149994,198.319016,51761038.0,SBIN
2020-09-16,199.850006,200.050003,196.25,198.199997,196.386856,52404964.0,SBIN
2020-09-17,197.0,198.0,195.0,195.449997,193.662003,41223296.0,SBIN
2020-09-18,196.0,197.199997,189.699997,192.600006,190.838089,55286316.0,SBIN
2020-09-21,193.050003,193.5,184.25,185.800003,184.100296,57611375.0,SBIN
2020-09-22,186.149994,188.300003,181.149994,186.199997,184.49662800000002,51210889.0,SBIN
2020-09-23,188.149994,188.949997,181.0,183.800003,182.11859099999998,44320497.0,SBIN
2020-09-24,181.100006,181.800003,175.5,176.350006,174.73674,46114798.0,SBIN
2020-09-25,179.0,182.75,176.149994,182.199997,180.533218,46550127.0,SBIN
2020-09-28,184.0,188.149994,183.350006,187.25,185.537033,41921548.0,SBIN
2020-09-29,188.5,188.949997,183.25,185.050003,183.357147,35688726.0,SBIN
2020-09-30,185.050003,186.800003,182.399994,185.399994,183.703949,37641083.0,SBIN
2020-10-01,187.0,191.199997,186.899994,190.300003,188.55912800000002,43588724.0,SBIN
2020-10-05,192.0,193.800003,187.050003,188.75,187.0233,41694686.0,SBIN
2020-10-06,191.100006,192.100006,188.300003,191.600006,189.847244,31098726.0,SBIN
2020-10-07,192.550003,193.149994,189.100006,190.699997,188.95546000000002,34578053.0,SBIN
2020-10-08,191.350006,195.800003,190.550003,191.5,189.748154,43351606.0,SBIN
2020-10-09,192.0,198.800003,190.550003,198.300003,196.485947,64907230.0,SBIN
2020-10-12,199.699997,205.949997,197.25,198.699997,196.882278,69122798.0,SBIN
2020-10-13,198.649994,200.0,195.100006,195.699997,193.909729,34948525.0,SBIN
2020-10-14,194.050003,200.899994,193.050003,200.050003,198.21993999999998,40548275.0,SBIN
2020-10-15,201.0,202.5,192.0,192.850006,191.0858,49184123.0,SBIN
2020-10-16,194.0,196.75,191.600006,195.949997,194.15743999999998,36893126.0,SBIN
2020-10-19,196.199997,204.600006,196.050003,204.0,202.13378899999998,60220779.0,SBIN
2020-10-20,201.0,204.350006,200.699997,203.050003,201.19249,39316753.0,SBIN
2020-10-21,204.699997,207.300003,198.850006,203.75,201.886078,54515523.0,SBIN
2020-10-22,201.899994,204.600006,201.100006,203.300003,201.440201,33721637.0,SBIN
2020-10-23,204.0,205.600006,201.550003,202.800003,200.944778,32707020.0,SBIN
2020-10-26,202.699997,204.0,195.600006,196.699997,194.900574,45470123.0,SBIN
2020-10-27,197.25,197.550003,192.25,194.649994,192.869324,37794381.0,SBIN
2020-10-28,195.0,195.0,189.050003,190.449997,188.707748,46458319.0,SBIN
2020-10-29,189.350006,190.699997,185.899994,188.699997,186.973755,44822673.0,SBIN
2020-10-30,189.350006,192.0,186.149994,189.25,187.518723,41519686.0,SBIN
2020-11-02,192.199997,197.25,190.050003,196.050003,194.256531,52600119.0,SBIN
2020-11-03,198.0,205.800003,197.600006,204.75,202.876938,69890201.0,SBIN
2020-11-04,203.5,209.0,198.050003,207.0,205.106354,117577856.0,SBIN
2020-11-05,216.0,221.0,214.75,218.649994,216.649765,138023646.0,SBIN
2020-11-06,219.0,221.850006,217.05000299999998,219.19999700000002,217.194748,73147085.0,SBIN
2020-11-09,222.5,222.649994,217.05000299999998,219.5,217.492004,60359458.0,SBIN
2020-11-10,223.100006,235.0,223.0,231.69999700000002,229.58039900000003,135294550.0,SBIN
2020-11-11,232.75,239.350006,227.75,234.19999700000002,232.05752599999997,107094861.0,SBIN
2020-11-12,233.19999700000002,233.350006,225.649994,226.80000299999998,224.72522,58859905.0,SBIN
2020-11-13,225.0,230.649994,220.100006,229.44999700000002,227.350967,70676525.0,SBIN
2020-11-14,,,,,,,SBIN
2020-11-17,231.850006,241.600006,231.0,240.19999700000002,238.00263999999999,80501583.0,SBIN
2020-11-18,239.399994,253.0,237.899994,252.0,249.69468700000002,104514060.0,SBIN
2020-11-19,248.0,251.80000299999998,239.0,239.75,237.55674700000003,82284278.0,SBIN
2020-11-20,241.5,245.399994,233.94999700000002,242.75,240.529312,84411129.0,SBIN
2020-11-23,243.5,246.149994,238.100006,238.69999700000002,236.51635699999997,57538324.0,SBIN
2020-11-24,240.5,245.0,239.5,243.850006,241.61924700000003,47636611.0,SBIN
2020-11-25,245.44999700000002,249.899994,241.600006,243.0,240.77702299999999,74767232.0,SBIN
2020-11-26,244.0,246.25,240.149994,245.44999700000002,243.204605,64248318.0,SBIN
2020-11-27,245.44999700000002,246.25,242.05000299999998,244.25,242.015579,54355703.0,SBIN
2020-12-01,245.0,248.94999700000002,244.25,248.05000299999998,245.780823,37003272.0,SBIN
2020-12-02,248.350006,250.850006,244.100006,246.94999700000002,244.690887,56723083.0,SBIN
2020-12-03,249.30000299999998,259.0,248.0,256.299988,253.95533799999998,79266442.0,SBIN
2020-12-04,257.0,264.350006,253.55000299999998,263.5,261.089478,79252024.0,SBIN
2020-12-07,263.799988,271.450012,263.0,269.600006,267.133698,76053084.0,SBIN
2020-12-08,270.950012,273.700012,265.25,271.899994,269.412628,65617502.0,SBIN
2020-12-09,272.100006,274.899994,269.200012,270.350006,267.876831,48495641.0,SBIN
2020-12-10,269.0,271.0,265.549988,269.549988,267.084137,38676657.0,SBIN
2020-12-11,270.049988,276.25,270.049988,272.450012,269.957611,50255223.0,SBIN
2020-12-14,274.0,276.149994,272.350006,274.200012,271.69162,31946501.0,SBIN
2020-12-15,274.049988,274.049988,268.149994,270.649994,268.174072,34890948.0,SBIN
2020-12-16,272.799988,273.649994,268.5,269.399994,266.935516,24844177.0,SBIN
2020-12-17,270.0,272.149994,266.700012,267.700012,265.25106800000003,25904699.0,SBIN
2020-12-18,267.700012,271.950012,265.0,271.450012,268.966766,29816205.0,SBIN
2020-12-21,268.450012,269.0,251.05000299999998,254.69999700000002,252.36997999999997,55160758.0,SBIN
2020-12-22,254.80000299999998,258.700012,248.25,257.450012,255.094849,51189571.0,SBIN
2020-12-23,256.950012,263.899994,255.600006,263.0,260.59405499999997,29056404.0,SBIN
2020-12-24,265.0,268.850006,264.649994,266.850006,264.408844,28585509.0,SBIN
2020-12-28,268.75,276.0,268.0,275.200012,272.682465,36870242.0,SBIN
